id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
38674,F,55,working,tradeandmoto,less than 15min,Lu,-569071,-1.20453e+06,4130
38675,M,75,retired,undef,not commuting,Lu,-568481,-1.20328e+06,4878
38676,F,71,retired,undef,not commuting,Lu,-568481,-1.20328e+06,4878
38677,M,77,retired,undef,not commuting,Lu,-568130,-1.20355e+06,4689
38678,M,72,retired,undef,not commuting,Lu,-568413,-1.20347e+06,4254
38679,M,12,student,undef,not commuting,Lu,-569056,-1.20451e+06,4416
38680,F,33,working,health,not commuting,Lu,-569056,-1.20451e+06,4416
38681,M,34,at home,undef,not commuting,Lu,-569056,-1.20451e+06,4416
38682,M,9,student,undef,not commuting,Lu,-569056,-1.20451e+06,4416
38683,M,54,working,construction,not commuting,Lu,-568933,-1.2037e+06,4443
38684,F,43,working,health,not commuting,Lu,-568933,-1.2037e+06,4443
38685,M,15,student,undef,15 to 30 min,Lu,-568933,-1.2037e+06,4443
38686,F,2,at home,undef,not commuting,Lu,-568249,-1.20346e+06,4553
38687,M,52,working,industry,not commuting,Lu,-568249,-1.20346e+06,4553
38688,F,5,at home,undef,not commuting,Lu,-568249,-1.20346e+06,4553
38689,F,50,working,industry,15 to 30 min,Lu,-568249,-1.20346e+06,4553
38690,M,29,working,construction,not commuting,Lu,-568249,-1.20346e+06,4553
38691,F,23,at home,undef,not commuting,Lu,-568249,-1.20346e+06,4553
38692,M,31,working,industry,not commuting,Lu,-568599,-1.20344e+06,4643
38693,F,52,at home,undef,not commuting,Lu,-568599,-1.20344e+06,4643
38694,M,56,retired,undef,not commuting,Lu,-568599,-1.20344e+06,4643
38695,M,43,working,industry,15 to 30 min,Lu,-568687,-1.20364e+06,4005
38696,F,32,working,agriculture,30 to 45 mins,Lu,-568687,-1.20364e+06,4005
38697,M,6,student,undef,not commuting,Lu,-568687,-1.20364e+06,4005
38698,F,10,student,undef,not commuting,Lu,-568687,-1.20364e+06,4005
38699,F,64,retired,undef,not commuting,Lu,-568687,-1.20364e+06,4005
38700,M,42,working,tradeandmoto,not commuting,Lu,-568278,-1.20339e+06,4306
38701,F,63,retired,undef,not commuting,Lu,-568278,-1.20339e+06,4306
38702,M,66,retired,undef,not commuting,Lu,-568278,-1.20339e+06,4306
38703,F,80,retired,undef,not commuting,Lu,-568166,-1.20329e+06,4400
38704,F,78,retired,undef,not commuting,Lu,-569143,-1.2046e+06,4147
38705,M,80,retired,undef,not commuting,Lu,-569143,-1.2046e+06,4147
38706,F,60,retired,undef,not commuting,Lu,-569154,-1.20466e+06,4203
38707,M,61,retired,undef,not commuting,Lu,-569154,-1.20466e+06,4203
38708,F,6,student,undef,not commuting,Lu,-569154,-1.20466e+06,4203
38709,F,65,retired,undef,not commuting,Lu,-567488,-1.20311e+06,4730
38710,F,14,student,undef,not commuting,Lu,-569424,-1.2048e+06,4204
38711,F,38,working,agriculture,15 to 30 min,Lu,-569424,-1.2048e+06,4204
38712,M,38,at home,undef,not commuting,Lu,-569424,-1.2048e+06,4204
38713,M,8,student,undef,not commuting,Lu,-569424,-1.2048e+06,4204
38714,M,44,working,tradeandmoto,not commuting,Lu,-568223,-1.20328e+06,4455
38715,F,39,at home,undef,not commuting,Lu,-568223,-1.20328e+06,4455
38716,M,16,student,undef,not commuting,Lu,-568223,-1.20328e+06,4455
38717,M,75,retired,undef,not commuting,Lu,-568939,-1.20365e+06,4446
38718,F,74,retired,undef,not commuting,Lu,-568939,-1.20365e+06,4446
38719,M,55,working,transportation,not commuting,Lu,-568977,-1.20372e+06,4444
38720,F,78,retired,undef,not commuting,Lu,-568977,-1.20372e+06,4444
38721,F,41,working,it,less than 15min,Lu,-568983,-1.20367e+06,4445
38722,M,44,working,tradeandmoto,less than 15min,Lu,-568983,-1.20367e+06,4445
38723,M,20,student,undef,not commuting,Lu,-568983,-1.20367e+06,4445
38724,M,61,working,industry,not commuting,Lu,-568939,-1.20365e+06,4446
38725,M,32,working,tradeandmoto,less than 15min,Lu,-568939,-1.20365e+06,4446
38726,F,57,retired,undef,not commuting,Lu,-568939,-1.20365e+06,4446
38727,F,72,retired,undef,not commuting,Lu,-568241,-1.20337e+06,4174
38728,F,24,student,undef,not commuting,Lu,-568487,-1.20323e+06,4606
38729,M,27,working,industry,not commuting,Lu,-568487,-1.20323e+06,4606
38730,M,52,working,transportation,not commuting,Lu,-568487,-1.20323e+06,4606
38731,F,49,at home,undef,not commuting,Lu,-568487,-1.20323e+06,4606
38732,F,31,at home,undef,not commuting,Lu,-568427,-1.20334e+06,4033
38733,F,5,at home,undef,not commuting,Lu,-568427,-1.20334e+06,4033
38734,M,33,working,industry,not commuting,Lu,-568427,-1.20334e+06,4033
38735,M,1,at home,undef,not commuting,Lu,-568427,-1.20334e+06,4033
38736,M,10,student,undef,not commuting,Lu,-568648,-1.20228e+06,4596
38737,M,2,at home,undef,not commuting,Lu,-568648,-1.20228e+06,4596
38738,F,35,working,health,less than 15min,Lu,-568648,-1.20228e+06,4596
38739,M,0,at home,undef,not commuting,Lu,-568648,-1.20228e+06,4596
38740,M,31,working,industry,not commuting,Lu,-568648,-1.20228e+06,4596
38741,F,72,retired,undef,not commuting,Lu,-568615,-1.20322e+06,4669
38742,M,74,retired,undef,not commuting,Lu,-568615,-1.20322e+06,4669
38743,M,38,working,industry,15 to 30 min,Lu,-568933,-1.2037e+06,4443
38744,F,68,retired,undef,not commuting,Lu,-568933,-1.2037e+06,4443
38745,M,45,working,health,45 to 60 mins,Lu,-568933,-1.2037e+06,4443
38746,M,55,working,construction,45 to 60 mins,Lu,-568655,-1.20318e+06,4526
38747,F,18,student,undef,30 to 45 mins,Lu,-568655,-1.20318e+06,4526
38748,F,50,working,transportation,not commuting,Lu,-568655,-1.20318e+06,4526
38749,M,26,at home,undef,not commuting,Lu,-568655,-1.20318e+06,4526
38750,M,19,student,undef,not commuting,Lu,-568066,-1.20338e+06,4246
38751,F,43,working,industry,less than 15min,Lu,-568066,-1.20338e+06,4246
38752,M,47,working,health,not commuting,Lu,-568066,-1.20338e+06,4246
38753,M,37,working,industry,not commuting,Lu,-568681,-1.20363e+06,4229
38754,M,63,working,tradeandmoto,not commuting,Lu,-568681,-1.20363e+06,4229
38755,F,63,retired,undef,not commuting,Lu,-568681,-1.20363e+06,4229
38756,M,88,retired,undef,not commuting,Lu,-568994,-1.20441e+06,4210
38757,M,54,working,construction,not commuting,Lu,-568348,-1.20294e+06,4873
38758,F,29,working,industry,not commuting,Lu,-568348,-1.20294e+06,4873
38759,F,53,working,tradeandmoto,less than 15min,Lu,-568348,-1.20294e+06,4873
38760,M,66,retired,undef,not commuting,Lu,-568552,-1.20337e+06,3989
38761,F,65,retired,undef,not commuting,Lu,-568552,-1.20337e+06,3989
38762,M,55,retired,undef,not commuting,Lu,-568688,-1.20303e+06,4664
38763,M,52,working,tradeandmoto,not commuting,Lu,-568732,-1.20409e+06,4723
38764,F,49,at home,undef,not commuting,Lu,-568732,-1.20409e+06,4723
38765,F,76,retired,undef,not commuting,Lu,-568635,-1.20396e+06,4816
38766,M,65,retired,undef,not commuting,Lu,-568635,-1.20396e+06,4816
38767,M,26,working,publicsector,not commuting,Lu,-568200,-1.20343e+06,4583
38768,M,38,working,industry,not commuting,Lu,-568280,-1.20348e+06,4329
38769,M,5,at home,undef,not commuting,Lu,-568280,-1.20348e+06,4329
38770,F,9,student,undef,not commuting,Lu,-568280,-1.20348e+06,4329
38771,F,35,working,adminetc,15 to 30 min,Lu,-568280,-1.20348e+06,4329
38772,F,9,student,undef,not commuting,Lu,-568519,-1.2032e+06,4611
38773,F,47,working,tradeandmoto,not commuting,Lu,-568519,-1.2032e+06,4611
38774,M,60,retired,undef,not commuting,Lu,-568519,-1.2032e+06,4611
38775,F,70,retired,undef,not commuting,Lu,-568306,-1.203e+06,4857
38776,M,76,retired,undef,not commuting,Lu,-568306,-1.203e+06,4857
38777,M,56,working,industry,not commuting,Lu,-569237,-1.20435e+06,3984
38778,M,32,working,adminetc,not commuting,Lu,-569237,-1.20435e+06,3984
38779,M,34,working,adminetc,not commuting,Lu,-569237,-1.20435e+06,3984
38780,F,54,working,industry,not commuting,Lu,-569237,-1.20435e+06,3984
38781,F,79,retired,undef,not commuting,Lu,-568409,-1.20331e+06,4073
38782,F,23,student,undef,not commuting,Lu,-568809,-1.20335e+06,4422
38783,M,52,working,industry,not commuting,Lu,-568809,-1.20335e+06,4422
38784,M,3,at home,undef,not commuting,Lu,-568418,-1.20322e+06,4180
38785,F,34,at home,undef,not commuting,Lu,-568418,-1.20322e+06,4180
38786,M,53,at home,undef,not commuting,Lu,-568418,-1.20322e+06,4180
38787,F,55,retired,undef,not commuting,Lu,-568418,-1.20322e+06,4180
38788,M,36,at home,undef,not commuting,Lu,-568418,-1.20322e+06,4180
38789,F,25,working,agriculture,not commuting,Lu,-568418,-1.20322e+06,4180
38790,F,1,at home,undef,not commuting,Lu,-568418,-1.20322e+06,4180
38791,F,38,working,tradeandmoto,not commuting,Lu,-569001,-1.20386e+06,4403
38792,M,40,working,industry,not commuting,Lu,-569001,-1.20386e+06,4403
38793,M,6,student,undef,not commuting,Lu,-569001,-1.20386e+06,4403
38794,F,14,student,undef,not commuting,Lu,-569001,-1.20386e+06,4403
38795,F,8,student,undef,not commuting,Lu,-567937,-1.2035e+06,4694
38796,M,36,working,publicsector,not commuting,Lu,-567937,-1.2035e+06,4694
38797,F,33,working,industry,15 to 30 min,Lu,-567937,-1.2035e+06,4694
38798,M,14,student,undef,not commuting,Lu,-568977,-1.20372e+06,4444
38799,M,40,working,industry,not commuting,Lu,-568977,-1.20372e+06,4444
38800,M,9,student,undef,not commuting,Lu,-568977,-1.20372e+06,4444
38801,F,38,working,education,15 to 30 min,Lu,-568977,-1.20372e+06,4444
38802,M,21,student,undef,more than 90 mins,Lu,-568405,-1.20348e+06,4260
38803,M,23,student,undef,45 to 60 mins,Lu,-568405,-1.20348e+06,4260
38804,F,52,working,industry,not commuting,Lu,-568405,-1.20348e+06,4260
38805,M,59,working,industry,not commuting,Lu,-568405,-1.20348e+06,4260
38806,F,89,retired,undef,not commuting,Lu,-568936,-1.20411e+06,4101
38807,M,89,retired,undef,not commuting,Lu,-568936,-1.20411e+06,4101
38808,M,7,student,undef,not commuting,Lu,-568568,-1.2032e+06,4163
38809,F,35,working,industry,not commuting,Lu,-568568,-1.2032e+06,4163
38810,M,7,student,undef,not commuting,Lu,-568568,-1.2032e+06,4163
38811,M,36,working,industry,not commuting,Lu,-568568,-1.2032e+06,4163
38812,M,5,at home,undef,not commuting,Lu,-568568,-1.2032e+06,4163
38813,F,82,retired,undef,not commuting,Lu,-568995,-1.20449e+06,4292
38814,M,80,working,industry,not commuting,Lu,-568995,-1.20449e+06,4292
38815,F,22,student,undef,15 to 30 min,Lu,-568744,-1.2041e+06,4140
38816,F,61,working,tradeandmoto,less than 15min,Lu,-568744,-1.2041e+06,4140
38817,F,0,at home,undef,not commuting,Lu,-568560,-1.20337e+06,4137
38818,F,65,retired,undef,not commuting,Lu,-568560,-1.20337e+06,4137
38819,F,33,working,construction,not commuting,Lu,-568560,-1.20337e+06,4137
38820,M,64,retired,undef,not commuting,Lu,-568560,-1.20337e+06,4137
38821,M,29,at home,undef,not commuting,Lu,-568560,-1.20337e+06,4137
38822,F,2,at home,undef,not commuting,Lu,-567888,-1.20324e+06,4430
38823,M,57,working,transportation,not commuting,Lu,-567888,-1.20324e+06,4430
38824,F,56,working,construction,not commuting,Lu,-567888,-1.20324e+06,4430
38825,M,26,working,industry,30 to 45 mins,Lu,-569182,-1.20463e+06,4127
38826,M,76,retired,undef,not commuting,Lu,-569424,-1.2048e+06,4204
38827,M,55,retired,undef,not commuting,Lu,-568626,-1.20365e+06,3967
38828,F,78,retired,undef,not commuting,Lu,-568626,-1.20365e+06,3967
38829,M,52,at home,undef,not commuting,Lu,-567614,-1.20312e+06,4859
38830,M,23,at home,undef,not commuting,Lu,-567614,-1.20312e+06,4859
38831,F,51,working,education,not commuting,Lu,-567614,-1.20312e+06,4859
38832,M,74,retired,undef,not commuting,Lu,-568252,-1.20307e+06,4818
38833,F,73,retired,undef,not commuting,Lu,-568252,-1.20307e+06,4818
38834,M,62,retired,undef,not commuting,Lu,-568228,-1.20354e+06,4183
38835,F,55,retired,undef,not commuting,Lu,-568228,-1.20354e+06,4183
38836,M,39,working,construction,not commuting,Lu,-568997,-1.20418e+06,4363
38837,M,24,student,undef,15 to 30 min,Lu,-567671,-1.20323e+06,4577
38838,F,52,working,construction,less than 15min,Lu,-567671,-1.20323e+06,4577
38839,M,54,working,health,less than 15min,Lu,-567671,-1.20323e+06,4577
38840,F,79,retired,undef,not commuting,Lu,-568819,-1.20345e+06,4785
38841,F,46,working,publicsector,15 to 30 min,Lu,-568819,-1.20345e+06,4785
38842,M,49,working,construction,not commuting,Lu,-568819,-1.20345e+06,4785
38843,M,22,student,undef,30 to 45 mins,Lu,-568819,-1.20345e+06,4785
38844,M,70,retired,undef,not commuting,Lu,-569424,-1.2048e+06,4204
38845,F,65,retired,undef,not commuting,Lu,-569424,-1.2048e+06,4204
38846,M,60,retired,undef,not commuting,Lu,-568495,-1.20337e+06,4157
38847,F,56,retired,undef,not commuting,Lu,-568495,-1.20337e+06,4157
38848,F,49,working,industry,not commuting,Lu,-568137,-1.20317e+06,4769
38849,F,70,retired,undef,not commuting,Lu,-568137,-1.20317e+06,4769
38850,F,21,at home,undef,not commuting,Lu,-568336,-1.20329e+06,4055
38851,F,24,student,undef,more than 90 mins,Lu,-568336,-1.20329e+06,4055
38852,F,44,working,industry,30 to 45 mins,Lu,-568336,-1.20329e+06,4055
38853,M,47,working,industry,not commuting,Lu,-568336,-1.20329e+06,4055
38854,M,2,at home,undef,not commuting,Lu,-568240,-1.20346e+06,4554
38855,F,25,working,adminetc,not commuting,Lu,-568240,-1.20346e+06,4554
38856,F,43,working,education,less than 15min,Lu,-568755,-1.20377e+06,4013
38857,F,16,student,undef,less than 15min,Lu,-568755,-1.20377e+06,4013
38858,M,46,working,tradeandmoto,not commuting,Lu,-568755,-1.20377e+06,4013
38859,M,68,retired,undef,not commuting,Lu,-568977,-1.20372e+06,4444
38860,F,62,retired,undef,not commuting,Lu,-568977,-1.20372e+06,4444
38861,M,49,working,education,not commuting,Mi,-570277,-1.20556e+06,5141
38862,M,12,student,undef,not commuting,Mi,-570277,-1.20556e+06,5141
38863,F,39,working,industry,not commuting,Mi,-570277,-1.20556e+06,5141
38864,F,21,working,industry,not commuting,Mi,-569943,-1.20572e+06,5168
38865,F,0,at home,undef,not commuting,Mi,-570229,-1.20631e+06,5026
38866,M,39,working,education,less than 15min,Mi,-570229,-1.20631e+06,5026
38867,F,34,working,tradeandmoto,not commuting,Mi,-570229,-1.20631e+06,5026
38868,F,46,at home,undef,not commuting,Mi,-569758,-1.20532e+06,5210
38869,M,25,working,health,not commuting,Mi,-569758,-1.20532e+06,5210
38870,F,68,retired,undef,not commuting,Mi,-569556,-1.20505e+06,5090
38871,M,72,working,education,not commuting,Mi,-569556,-1.20505e+06,5090
38872,F,53,working,publicsector,not commuting,Mi,-569354,-1.20498e+06,5159
38873,F,32,working,publicsector,not commuting,Mi,-569354,-1.20498e+06,5159
38874,F,12,student,undef,not commuting,Mi,-569354,-1.20498e+06,5159
38875,M,33,working,construction,15 to 30 min,Mi,-569354,-1.20498e+06,5159
38876,M,55,working,industry,not commuting,Mi,-569354,-1.20498e+06,5159
38877,M,10,student,undef,not commuting,Mi,-570392,-1.20627e+06,5077
38878,M,46,working,agriculture,less than 15min,Mi,-570392,-1.20627e+06,5077
38879,M,20,student,undef,not commuting,Mi,-570392,-1.20627e+06,5077
38880,F,46,working,industry,not commuting,Mi,-570392,-1.20627e+06,5077
38881,M,43,working,industry,15 to 30 min,Mi,-570066,-1.20555e+06,5135
38882,F,36,working,industry,not commuting,Mi,-570066,-1.20555e+06,5135
38883,F,6,student,undef,not commuting,Mi,-570066,-1.20555e+06,5135
38884,M,13,student,undef,not commuting,Mi,-570066,-1.20555e+06,5135
38885,F,11,student,undef,not commuting,Mi,-570066,-1.20555e+06,5135
38886,F,36,working,industry,15 to 30 min,Mi,-569271,-1.20488e+06,5163
38887,M,65,retired,undef,not commuting,Mi,-569271,-1.20488e+06,5163
38888,F,60,retired,undef,not commuting,Mi,-569271,-1.20488e+06,5163
38889,M,58,working,industry,not commuting,Mi,-570127,-1.2059e+06,5034
38890,F,60,retired,undef,not commuting,Mi,-570127,-1.2059e+06,5034
38891,M,35,working,publicsector,15 to 30 min,Mi,-570150,-1.20537e+06,5154
38892,F,54,working,industry,45 to 60 mins,Mi,-570150,-1.20537e+06,5154
38893,F,78,retired,undef,not commuting,Mi,-569951,-1.20584e+06,5195
38894,M,46,working,industry,not commuting,Mi,-570382,-1.20577e+06,5029
38895,F,46,working,transportation,not commuting,Mi,-570382,-1.20577e+06,5029
38896,F,60,retired,undef,not commuting,Mi,-569861,-1.20537e+06,5155
38897,M,66,retired,undef,not commuting,Mi,-569861,-1.20537e+06,5155
38898,F,62,retired,undef,not commuting,Mi,-570556,-1.20614e+06,5086
38899,M,64,retired,undef,not commuting,Mi,-570556,-1.20614e+06,5086
38900,M,63,working,publicsector,less than 15min,Mi,-570507,-1.206e+06,4986
38901,F,68,retired,undef,not commuting,Mi,-569271,-1.20488e+06,5163
38902,F,92,retired,undef,not commuting,Mi,-569271,-1.20488e+06,5163
38903,M,48,working,industry,not commuting,Mi,-569271,-1.20488e+06,5163
38904,M,65,retired,undef,not commuting,Mi,-569663,-1.20555e+06,5219
38905,F,64,retired,undef,not commuting,Mi,-569663,-1.20555e+06,5219
38906,F,20,working,education,15 to 30 min,Mi,-571015,-1.20617e+06,5008
38907,F,44,working,agriculture,not commuting,Mi,-571015,-1.20617e+06,5008
38908,M,47,working,education,less than 15min,Mi,-571015,-1.20617e+06,5008
38909,F,7,student,undef,not commuting,Mi,-569844,-1.20561e+06,5126
38910,F,9,student,undef,not commuting,Mi,-569844,-1.20561e+06,5126
38911,F,37,working,transportation,not commuting,Mi,-569844,-1.20561e+06,5126
38912,M,38,working,adminetc,15 to 30 min,Mi,-569844,-1.20561e+06,5126
38913,F,61,retired,undef,not commuting,Mi,-570318,-1.20625e+06,4962
38914,M,61,retired,undef,not commuting,Mi,-570318,-1.20625e+06,4962
38915,M,59,working,tradeandmoto,15 to 30 min,Mi,-569627,-1.20509e+06,5189
38916,F,57,retired,undef,not commuting,Mi,-569627,-1.20509e+06,5189
38917,F,83,retired,undef,not commuting,Mi,-569627,-1.20509e+06,5189
38918,F,70,retired,undef,not commuting,Mi,-569754,-1.20533e+06,5095
38919,M,20,student,undef,not commuting,Mi,-569354,-1.20498e+06,5159
38920,M,42,working,industry,15 to 30 min,Mi,-569354,-1.20498e+06,5159
38921,F,30,working,tradeandmoto,15 to 30 min,Mi,-569354,-1.20498e+06,5159
38922,M,5,at home,undef,not commuting,Mi,-569354,-1.20498e+06,5159
38923,F,56,retired,undef,not commuting,Mi,-569610,-1.20566e+06,5222
38924,M,30,working,eatinghousing,15 to 30 min,Mi,-569610,-1.20566e+06,5222
38925,M,58,working,adminetc,15 to 30 min,Mi,-569610,-1.20566e+06,5222
38926,F,20,working,tradeandmoto,not commuting,Mi,-570961,-1.20637e+06,5055
38927,M,51,working,tradeandmoto,not commuting,Mi,-570961,-1.20637e+06,5055
38928,F,46,working,health,15 to 30 min,Mi,-570093,-1.20548e+06,5150
38929,M,87,retired,undef,not commuting,Mi,-569684,-1.20557e+06,5106
38930,F,60,retired,undef,not commuting,Mi,-569638,-1.20565e+06,5108
38931,M,61,retired,undef,not commuting,Mi,-569638,-1.20565e+06,5108
38932,F,24,working,industry,not commuting,Mi,-569638,-1.20565e+06,5108
38933,M,37,working,publicsector,not commuting,Mi,-569723,-1.20578e+06,5116
38934,M,64,working,tradeandmoto,15 to 30 min,Mi,-569723,-1.20578e+06,5116
38935,F,58,retired,undef,not commuting,Mi,-569723,-1.20578e+06,5116
38936,F,76,retired,undef,not commuting,Mi,-570323,-1.20615e+06,4949
38937,M,76,retired,undef,not commuting,Mi,-570323,-1.20615e+06,4949
38938,F,53,at home,undef,not commuting,Mi,-570479,-1.20579e+06,5007
38939,M,28,working,publicsector,less than 15min,Mi,-570479,-1.20579e+06,5007
38940,M,57,retired,undef,not commuting,Mi,-570479,-1.20579e+06,5007
38941,F,66,retired,undef,not commuting,Mi,-569472,-1.205e+06,5202
38942,M,39,working,industry,not commuting,Mi,-569354,-1.20498e+06,5159
38943,F,13,student,undef,not commuting,Mi,-569354,-1.20498e+06,5159
38944,F,38,working,industry,30 to 45 mins,Mi,-569354,-1.20498e+06,5159
38945,F,11,student,undef,not commuting,Mi,-569354,-1.20498e+06,5159
38946,F,81,retired,undef,not commuting,Mi,-569264,-1.20488e+06,5149
38947,M,44,working,industry,15 to 30 min,Mi,-569707,-1.20562e+06,5112
38948,F,40,at home,undef,not commuting,Mi,-569707,-1.20562e+06,5112
38949,F,82,retired,undef,not commuting,Mi,-570151,-1.20593e+06,5037
38950,F,26,working,tradeandmoto,15 to 30 min,Mi,-569800,-1.20552e+06,5213
38951,M,56,working,industry,less than 15min,Mi,-569800,-1.20552e+06,5213
38952,F,49,at home,undef,not commuting,Mi,-569800,-1.20552e+06,5213
38953,F,79,retired,undef,not commuting,Mi,-570207,-1.20602e+06,5043
