layer,sublayer,vertex1,vertex2, probability, intensity
28,33,37768,37369,0.3,0.0543961
28,33,38365,37369,0.3,0.0543961
28,33,37369,39625,0.3,0.0543961
28,33,39625,7422,0.3,0.0543961
28,33,39625,39921,0.3,0.0543961
28,33,7422,39921,0.3,0.0543961
28,33,7422,53723,0.3,0.0543961
28,33,39921,53723,0.3,0.0543961
28,33,39921,26723,0.3,0.0543961
28,33,53723,26723,0.3,0.0543961
28,33,53723,21406,0.3,0.0543961
28,33,53723,48516,0.3,0.0543961
28,33,26723,21406,0.3,0.0543961
28,33,26723,48516,0.3,0.0543961
28,33,26723,29072,0.3,0.0543961
28,33,21406,48516,0.3,0.0543961
28,33,21406,29072,0.3,0.0543961
28,33,48516,29072,0.3,0.0543961
28,33,15205,36652,0.3,0.0543961
28,42,48904,21426,0.3,0.0543961
28,42,21426,18980,0.3,0.0543961
28,42,21426,49826,0.3,0.0543961
28,42,18980,49826,0.3,0.0543961
28,42,18980,43933,0.3,0.0543961
28,42,18980,39719,0.3,0.0543961
28,42,49826,43933,0.3,0.0543961
28,42,49826,39719,0.3,0.0543961
28,42,49826,52335,0.3,0.0543961
28,42,43933,39719,0.3,0.0543961
28,42,43933,52335,0.3,0.0543961
28,42,43933,10873,0.3,0.0543961
28,42,39719,52335,0.3,0.0543961
28,42,39719,10873,0.3,0.0543961
28,42,39719,47433,0.3,0.0543961
28,42,52335,10873,0.3,0.0543961
28,42,52335,47433,0.3,0.0543961
28,42,10873,47433,0.3,0.0543961
28,42,47433,48641,0.3,0.0543961
28,42,48641,49080,0.3,0.0543961
28,42,48641,51707,0.3,0.0543961
28,42,49080,51707,0.3,0.0543961
28,42,49080,49584,0.3,0.0543961
28,42,51707,49584,0.3,0.0543961
28,42,51707,21782,0.3,0.0543961
28,42,49584,21782,0.3,0.0543961
28,42,49584,21035,0.3,0.0543961
28,42,21782,21035,0.3,0.0543961
28,42,21035,50368,0.3,0.0543961
28,42,21035,3887,0.3,0.0543961
28,42,50368,3887,0.3,0.0543961
28,42,50368,50386,0.3,0.0543961
28,42,50368,47077,0.3,0.0543961
28,42,50368,35018,0.3,0.0543961
28,42,3887,50386,0.3,0.0543961
28,42,3887,47077,0.3,0.0543961
28,42,3887,35018,0.3,0.0543961
28,42,50386,47077,0.3,0.0543961
28,42,50386,35018,0.3,0.0543961
28,42,47077,35018,0.3,0.0543961
28,42,47077,23015,0.3,0.0543961
28,42,35018,23015,0.3,0.0543961
28,42,43788,18184,0.3,0.0543961
28,42,50552,46624,0.3,0.0543961
28,42,46734,12377,0.3,0.0543961
28,42,46734,49642,0.3,0.0543961
28,42,12377,49642,0.3,0.0543961
28,42,49642,49811,0.3,0.0543961
28,42,49811,29227,0.3,0.0543961
28,42,24877,49591,0.3,0.0543961
28,42,47089,9886,0.3,0.0543961
28,42,9886,20591,0.3,0.0543961
28,42,20591,46731,0.3,0.0543961
28,42,46731,24040,0.3,0.0543961
28,42,45691,46837,0.3,0.0543961
28,42,46837,52222,0.3,0.0543961
28,42,34711,15653,0.3,0.0543961
28,42,15653,49595,0.3,0.0543961
28,42,49595,10399,0.3,0.0543961
28,42,10399,37039,0.3,0.0543961
28,42,45555,49669,0.3,0.0543961
28,42,50099,1745,0.3,0.0543961
28,42,50099,48426,0.3,0.0543961
28,42,1745,48426,0.3,0.0543961
28,42,1745,48616,0.3,0.0543961
28,42,48426,48616,0.3,0.0543961
28,42,48616,5122,0.3,0.0543961
28,42,53166,34783,0.3,0.0543961
28,42,53166,48722,0.3,0.0543961
28,42,53166,7338,0.3,0.0543961
28,42,34783,48722,0.3,0.0543961
28,42,34783,7338,0.3,0.0543961
28,42,48722,7338,0.3,0.0543961
28,42,39894,38782,0.3,0.0543961
28,42,39894,46720,0.3,0.0543961
28,42,39894,49401,0.3,0.0543961
28,42,39894,23435,0.3,0.0543961
28,42,39894,49333,0.3,0.0543961
28,42,38782,46720,0.3,0.0543961
28,42,38782,49401,0.3,0.0543961
28,42,38782,23435,0.3,0.0543961
28,42,38782,49333,0.3,0.0543961
28,42,46720,49401,0.3,0.0543961
28,42,46720,23435,0.3,0.0543961
28,42,46720,49333,0.3,0.0543961
28,42,49401,23435,0.3,0.0543961
28,42,49401,49333,0.3,0.0543961
28,42,23435,49333,0.3,0.0543961
28,42,49614,46735,0.3,0.0543961
28,42,49614,3310,0.3,0.0543961
28,42,49614,16115,0.3,0.0543961
28,42,46735,3310,0.3,0.0543961
28,42,46735,16115,0.3,0.0543961
28,42,46735,51329,0.3,0.0543961
28,42,3310,16115,0.3,0.0543961
28,42,3310,51329,0.3,0.0543961
28,42,16115,51329,0.3,0.0543961
28,42,16115,20708,0.3,0.0543961
28,42,16115,47251,0.3,0.0543961
28,42,51329,20708,0.3,0.0543961
28,42,51329,47251,0.3,0.0543961
28,42,51329,48819,0.3,0.0543961
28,42,51329,48523,0.3,0.0543961
28,42,20708,47251,0.3,0.0543961
28,42,20708,48819,0.3,0.0543961
28,42,20708,48523,0.3,0.0543961
28,42,20708,48979,0.3,0.0543961
28,42,47251,48819,0.3,0.0543961
28,42,47251,48523,0.3,0.0543961
28,42,47251,48979,0.3,0.0543961
28,42,48819,48523,0.3,0.0543961
28,42,48819,48979,0.3,0.0543961
28,42,48819,53530,0.3,0.0543961
28,42,48523,48979,0.3,0.0543961
28,42,48523,53530,0.3,0.0543961
28,42,48979,53530,0.3,0.0543961
28,42,48979,15041,0.3,0.0543961
28,42,53530,15041,0.3,0.0543961
28,42,15041,2676,0.3,0.0543961
28,42,15041,52183,0.3,0.0543961
28,42,2676,52183,0.3,0.0543961
28,42,49000,40821,0.3,0.0543961
28,42,40821,35674,0.3,0.0543961
28,42,35674,47994,0.3,0.0543961
28,42,47994,33675,0.3,0.0543961
28,42,33675,2963,0.3,0.0543961
28,42,2963,46929,0.3,0.0543961
28,42,2963,41358,0.3,0.0543961
28,42,46929,41358,0.3,0.0543961
28,42,46929,50025,0.3,0.0543961
28,42,41358,50025,0.3,0.0543961
28,42,50025,9313,0.3,0.0543961
28,42,50025,45649,0.3,0.0543961
28,42,50025,46847,0.3,0.0543961
28,42,9313,45649,0.3,0.0543961
28,42,9313,46847,0.3,0.0543961
28,42,45649,46847,0.3,0.0543961
28,42,47825,6822,0.3,0.0543961
28,42,6822,47037,0.3,0.0543961
28,42,47037,48305,0.3,0.0543961
28,42,307,24223,0.3,0.0543961
28,42,307,46491,0.3,0.0543961
28,42,24223,46491,0.3,0.0543961
28,42,24223,54677,0.3,0.0543961
28,42,46491,54677,0.3,0.0543961
28,42,7937,48672,0.3,0.0543961
28,42,55911,47796,0.3,0.0543961
28,42,55911,48295,0.3,0.0543961
28,42,47796,48295,0.3,0.0543961
31,17826,9475,8906,0.05,0.0679951
31,17826,9475,1390,0.05,0.0679951
31,17826,9475,55778,0.05,0.0679951
31,17826,9475,11789,0.05,0.0679951
31,17826,9475,16617,0.05,0.0679951
31,17826,9475,3330,0.05,0.0679951
31,17826,9475,4547,0.05,0.0679951
31,17826,9475,5325,0.05,0.0679951
31,17826,9475,39397,0.05,0.0679951
31,17826,9475,5525,0.05,0.0679951
31,17826,9475,7239,0.05,0.0679951
31,17826,9475,15405,0.05,0.0679951
31,17826,9475,8619,0.05,0.0679951
31,17826,9475,8958,0.05,0.0679951
31,17826,9475,12358,0.05,0.0679951
31,17826,9475,19152,0.05,0.0679951
31,17826,9475,10528,0.05,0.0679951
31,17826,9475,10643,0.05,0.0679951
31,17826,9475,4686,0.05,0.0679951
31,17826,9475,7185,0.05,0.0679951
31,17826,9475,21997,0.05,0.0679951
31,17826,9475,19818,0.05,0.0679951
31,17826,9475,4449,0.05,0.0679951
31,17826,9475,20445,0.05,0.0679951
31,17826,9475,622,0.05,0.0679951
31,17826,9475,21796,0.05,0.0679951
31,17826,9475,16893,0.05,0.0679951
31,17826,9475,17935,0.05,0.0679951
31,17826,9475,20168,0.05,0.0679951
31,17826,9475,21285,0.05,0.0679951
31,17826,9475,22526,0.05,0.0679951
31,17826,9475,52699,0.05,0.0679951
31,17826,9475,25267,0.05,0.0679951
31,17826,9475,37493,0.05,0.0679951
31,17826,9475,26061,0.05,0.0679951
31,17826,9475,14557,0.05,0.0679951
31,17826,9475,29861,0.05,0.0679951
31,17826,9475,18801,0.05,0.0679951
31,17826,9475,9155,0.05,0.0679951
31,17826,9475,14272,0.05,0.0679951
31,17826,9475,23466,0.05,0.0679951
31,17826,9475,31725,0.05,0.0679951
31,17826,9475,11489,0.05,0.0679951
31,17826,9475,33443,0.05,0.0679951
31,17826,9475,33549,0.05,0.0679951
31,17826,9475,928,0.05,0.0679951
31,17826,9475,34485,0.05,0.0679951
31,17826,9475,1053,0.05,0.0679951
31,17826,9475,12856,0.05,0.0679951
31,17826,9475,15899,0.05,0.0679951
31,17826,9475,35448,0.05,0.0679951
31,17826,9475,35731,0.05,0.0679951
31,17826,9475,37901,0.05,0.0679951
31,17826,9475,259,0.05,0.0679951
31,17826,9475,10662,0.05,0.0679951
31,17826,9475,40510,0.05,0.0679951
31,17826,9475,40617,0.05,0.0679951
31,17826,9475,6588,0.05,0.0679951
31,17826,9475,41865,0.05,0.0679951
31,17826,9475,42255,0.05,0.0679951
31,17826,9475,42262,0.05,0.0679951
31,17826,9475,42513,0.05,0.0679951
31,17826,9475,42663,0.05,0.0679951
31,17826,9475,6823,0.05,0.0679951
31,17826,9475,45086,0.05,0.0679951
31,17826,9475,45681,0.05,0.0679951
31,17826,9475,46014,0.05,0.0679951
31,17826,9475,21489,0.05,0.0679951
31,17826,9475,47666,0.05,0.0679951
31,17826,9475,48340,0.05,0.0679951
31,17826,9475,2859,0.05,0.0679951
31,17826,9475,3444,0.05,0.0679951
31,17826,9475,49681,0.05,0.0679951
31,17826,9475,50571,0.05,0.0679951
31,17826,9475,50713,0.05,0.0679951
31,17826,9475,7607,0.05,0.0679951
31,17826,9475,53841,0.05,0.0679951
31,17826,9475,12497,0.05,0.0679951
31,17826,9475,22974,0.05,0.0679951
31,17826,9475,3645,0.05,0.0679951
31,17826,9475,55197,0.05,0.0679951
31,17826,9475,55200,0.05,0.0679951
31,17891,10782,37872,0.05,0.0679951
31,17891,10782,3307,0.05,0.0679951
31,17891,10782,4304,0.05,0.0679951
31,17891,10782,6167,0.05,0.0679951
31,17891,10782,4504,0.05,0.0679951
31,17891,10782,14304,0.05,0.0679951
31,17891,10782,38389,0.05,0.0679951
31,17891,10782,5269,0.05,0.0679951
31,17891,10782,7429,0.05,0.0679951
31,17891,10782,7578,0.05,0.0679951
31,17891,10782,7774,0.05,0.0679951
31,17891,10782,7884,0.05,0.0679951
31,17891,10782,2167,0.05,0.0679951
31,17891,10782,8780,0.05,0.0679951
31,17891,10782,6328,0.05,0.0679951
31,17891,10782,20379,0.05,0.0679951
31,17891,10782,9653,0.05,0.0679951
31,17891,10782,12760,0.05,0.0679951
31,17891,10782,6588,0.05,0.0679951
31,17891,10782,1541,0.05,0.0679951
31,17891,10782,11621,0.05,0.0679951
31,17891,10782,5604,0.05,0.0679951
31,17891,10782,13592,0.05,0.0679951
31,17891,10782,2708,0.05,0.0679951
31,17891,10782,29427,0.05,0.0679951
31,17891,10782,18432,0.05,0.0679951
31,17891,10782,23763,0.05,0.0679951
31,17891,10782,19169,0.05,0.0679951
31,17891,10782,5030,0.05,0.0679951
31,17891,10782,5858,0.05,0.0679951
31,17891,10782,19912,0.05,0.0679951
31,17891,10782,11825,0.05,0.0679951
31,17891,10782,20418,0.05,0.0679951
31,17891,10782,20618,0.05,0.0679951
31,17891,10782,11289,0.05,0.0679951
31,17891,10782,3038,0.05,0.0679951
31,17891,10782,21978,0.05,0.0679951
31,17891,10782,23434,0.05,0.0679951
31,17891,10782,20879,0.05,0.0679951
31,17891,10782,24376,0.05,0.0679951
31,17891,10782,24462,0.05,0.0679951
31,17891,10782,1296,0.05,0.0679951
31,17891,10782,24613,0.05,0.0679951
31,17891,10782,24615,0.05,0.0679951
31,17891,10782,20744,0.05,0.0679951
31,17891,10782,15095,0.05,0.0679951
31,17891,10782,3806,0.05,0.0679951
31,17891,10782,26307,0.05,0.0679951
31,17891,10782,3657,0.05,0.0679951
31,17891,10782,26814,0.05,0.0679951
31,17891,10782,27095,0.05,0.0679951
31,17891,10782,6301,0.05,0.0679951
31,17891,10782,29268,0.05,0.0679951
31,17891,10782,30411,0.05,0.0679951
31,17891,10782,34374,0.05,0.0679951
31,17891,10782,34419,0.05,0.0679951
31,17891,10782,34988,0.05,0.0679951
31,17891,10782,19397,0.05,0.0679951
31,17891,10782,22492,0.05,0.0679951
31,17891,10782,37368,0.05,0.0679951
31,17891,10782,12181,0.05,0.0679951
31,17891,10782,37479,0.05,0.0679951
31,17891,10782,39060,0.05,0.0679951
31,17891,10782,39093,0.05,0.0679951
31,17891,10782,11756,0.05,0.0679951
31,17891,10782,39941,0.05,0.0679951
31,17891,10782,17517,0.05,0.0679951
31,17891,10782,13918,0.05,0.0679951
31,17891,10782,43233,0.05,0.0679951
31,17891,10782,52629,0.05,0.0679951
31,17891,10782,45461,0.05,0.0679951
31,17891,10782,20103,0.05,0.0679951
31,17891,10782,5095,0.05,0.0679951
31,17891,10782,48524,0.05,0.0679951
31,17891,10782,19282,0.05,0.0679951
31,17891,10782,49785,0.05,0.0679951
31,17891,10782,50277,0.05,0.0679951
31,17891,10782,50433,0.05,0.0679951
31,17891,10782,50649,0.05,0.0679951
31,17891,10782,6680,0.05,0.0679951
31,17891,10782,9242,0.05,0.0679951
31,17891,10782,5071,0.05,0.0679951
31,17891,10782,51649,0.05,0.0679951
31,17891,10782,13601,0.05,0.0679951
31,17891,10782,622,0.05,0.0679951
31,17891,10782,3701,0.05,0.0679951
31,17891,10782,55911,0.05,0.0679951
31,17968,3956,293,0.05,0.0679951
31,17968,3956,17000,0.05,0.0679951
31,17968,3956,20364,0.05,0.0679951
31,17968,3956,5172,0.05,0.0679951
31,17968,3956,17621,0.05,0.0679951
31,17968,3956,8448,0.05,0.0679951
31,17968,3956,11247,0.05,0.0679951
31,17968,3956,12546,0.05,0.0679951
31,17968,3956,6651,0.05,0.0679951
31,17968,3956,13674,0.05,0.0679951
31,17968,3956,984,0.05,0.0679951
31,17968,3956,8793,0.05,0.0679951
31,17968,3956,14669,0.05,0.0679951
31,17968,3956,15701,0.05,0.0679951
31,17968,3956,16270,0.05,0.0679951
31,17968,3956,16375,0.05,0.0679951
31,17968,3956,16916,0.05,0.0679951
31,17968,3956,18143,0.05,0.0679951
31,17968,3956,19580,0.05,0.0679951
31,17968,3956,17213,0.05,0.0679951
31,17968,3956,21711,0.05,0.0679951
31,17968,3956,21960,0.05,0.0679951
31,17968,3956,19575,0.05,0.0679951
31,17968,3956,13826,0.05,0.0679951
31,17968,3956,19899,0.05,0.0679951
31,17968,3956,52824,0.05,0.0679951
31,17968,3956,50474,0.05,0.0679951
31,17968,3956,23774,0.05,0.0679951
31,17968,3956,21147,0.05,0.0679951
31,17968,3956,7782,0.05,0.0679951
31,17968,3956,25184,0.05,0.0679951
31,17968,3956,13956,0.05,0.0679951
31,17968,3956,17061,0.05,0.0679951
31,17968,3956,46037,0.05,0.0679951
31,17968,3956,26435,0.05,0.0679951
31,17968,3956,26497,0.05,0.0679951
31,17968,3956,29523,0.05,0.0679951
31,17968,3956,14170,0.05,0.0679951
31,17968,3956,31375,0.05,0.0679951
31,17968,3956,10093,0.05,0.0679951
31,17968,3956,31867,0.05,0.0679951
31,17968,3956,32692,0.05,0.0679951
31,17968,3956,34133,0.05,0.0679951
31,17968,3956,22492,0.05,0.0679951
31,17968,3956,17389,0.05,0.0679951
31,17968,3956,6081,0.05,0.0679951
31,17968,3956,36730,0.05,0.0679951
31,17968,3956,16943,0.05,0.0679951
31,17968,3956,10089,0.05,0.0679951
31,17968,3956,971,0.05,0.0679951
31,17968,3956,2189,0.05,0.0679951
31,17968,3956,39498,0.05,0.0679951
31,17968,3956,5768,0.05,0.0679951
31,17968,3956,22659,0.05,0.0679951
31,17968,3956,22779,0.05,0.0679951
31,17968,3956,7809,0.05,0.0679951
31,17968,3956,15035,0.05,0.0679951
31,17968,3956,41789,0.05,0.0679951
31,17968,3956,5912,0.05,0.0679951
31,17968,3956,43059,0.05,0.0679951
31,17968,3956,5275,0.05,0.0679951
31,17968,3956,12510,0.05,0.0679951
31,17968,3956,20206,0.05,0.0679951
31,17968,3956,44723,0.05,0.0679951
31,17968,3956,410,0.05,0.0679951
31,17968,3956,44975,0.05,0.0679951
31,17968,3956,18526,0.05,0.0679951
31,17968,3956,48891,0.05,0.0679951
31,17968,3956,17029,0.05,0.0679951
31,17968,3956,21670,0.05,0.0679951
31,17968,3956,50403,0.05,0.0679951
31,17968,3956,51052,0.05,0.0679951
31,17968,3956,51324,0.05,0.0679951
31,17968,3956,52798,0.05,0.0679951
31,17968,3956,53741,0.05,0.0679951
31,17968,3956,21917,0.05,0.0679951
31,17974,13326,676,0.05,0.0679951
31,17974,13326,38518,0.05,0.0679951
31,17974,13326,478,0.05,0.0679951
31,17974,13326,4635,0.05,0.0679951
31,17974,13326,3904,0.05,0.0679951
31,17974,13326,19124,0.05,0.0679951
31,17974,13326,4601,0.05,0.0679951
31,17974,13326,5907,0.05,0.0679951
31,17974,13326,6193,0.05,0.0679951
31,17974,13326,6332,0.05,0.0679951
31,17974,13326,13454,0.05,0.0679951
31,17974,13326,10300,0.05,0.0679951
31,17974,13326,10832,0.05,0.0679951
31,17974,13326,12213,0.05,0.0679951
31,17974,13326,14304,0.05,0.0679951
31,17974,13326,38431,0.05,0.0679951
31,17974,13326,4492,0.05,0.0679951
31,17974,13326,13268,0.05,0.0679951
31,17974,13326,36264,0.05,0.0679951
31,17974,13326,5241,0.05,0.0679951
31,17974,13326,28547,0.05,0.0679951
31,17974,13326,20445,0.05,0.0679951
31,17974,13326,33569,0.05,0.0679951
31,17974,13326,21260,0.05,0.0679951
31,17974,13326,23731,0.05,0.0679951
31,17974,13326,11729,0.05,0.0679951
31,17974,13326,23976,0.05,0.0679951
31,17974,13326,24326,0.05,0.0679951
31,17974,13326,16310,0.05,0.0679951
31,17974,13326,2911,0.05,0.0679951
31,17974,13326,21921,0.05,0.0679951
31,17974,13326,24146,0.05,0.0679951
31,17974,13326,29314,0.05,0.0679951
31,17974,13326,21110,0.05,0.0679951
31,17974,13326,3634,0.05,0.0679951
31,17974,13326,16835,0.05,0.0679951
31,17974,13326,23803,0.05,0.0679951
31,17974,13326,37154,0.05,0.0679951
31,17974,13326,11022,0.05,0.0679951
31,17974,13326,21438,0.05,0.0679951
31,17974,13326,24024,0.05,0.0679951
31,17974,13326,33825,0.05,0.0679951
31,17974,13326,42986,0.05,0.0679951
31,17974,13326,34068,0.05,0.0679951
31,17974,13326,34597,0.05,0.0679951
31,17974,13326,10297,0.05,0.0679951
31,17974,13326,35618,0.05,0.0679951
31,17974,13326,6881,0.05,0.0679951
31,17974,13326,36796,0.05,0.0679951
31,17974,13326,36907,0.05,0.0679951
31,17974,13326,38278,0.05,0.0679951
31,17974,13326,34560,0.05,0.0679951
31,17974,13326,15103,0.05,0.0679951
31,17974,13326,43236,0.05,0.0679951
31,17974,13326,43621,0.05,0.0679951
31,17974,13326,45485,0.05,0.0679951
31,17974,13326,46013,0.05,0.0679951
31,17974,13326,46405,0.05,0.0679951
31,17974,13326,3935,0.05,0.0679951
31,17974,13326,13968,0.05,0.0679951
31,17974,13326,48284,0.05,0.0679951
31,17974,13326,48392,0.05,0.0679951
31,17974,13326,48411,0.05,0.0679951
31,17974,13326,48557,0.05,0.0679951
31,17974,13326,50399,0.05,0.0679951
31,17974,13326,50538,0.05,0.0679951
31,17974,13326,17501,0.05,0.0679951
31,17974,13326,52640,0.05,0.0679951
31,17974,13326,54117,0.05,0.0679951
31,17974,13326,9548,0.05,0.0679951
31,17974,13326,3086,0.05,0.0679951
31,17974,13326,9264,0.05,0.0679951
31,17974,13326,55375,0.05,0.0679951
31,17974,13326,55969,0.05,0.0679951
31,17988,15736,29,0.05,0.0679951
31,17988,15736,33590,0.05,0.0679951
31,17988,15736,3125,0.05,0.0679951
31,17988,15736,3607,0.05,0.0679951
31,17988,15736,2811,0.05,0.0679951
31,17988,15736,20752,0.05,0.0679951
31,17988,15736,6623,0.05,0.0679951
31,17988,15736,6957,0.05,0.0679951
31,17988,15736,19229,0.05,0.0679951
31,17988,15736,15043,0.05,0.0679951
31,17988,15736,7793,0.05,0.0679951
31,17988,15736,15564,0.05,0.0679951
31,17988,15736,7942,0.05,0.0679951
31,17988,15736,13509,0.05,0.0679951
31,17988,15736,9458,0.05,0.0679951
31,17988,15736,22775,0.05,0.0679951
31,17988,15736,16652,0.05,0.0679951
31,17988,15736,10121,0.05,0.0679951
31,17988,15736,50845,0.05,0.0679951
31,17988,15736,15838,0.05,0.0679951
31,17988,15736,5071,0.05,0.0679951
31,17988,15736,12849,0.05,0.0679951
31,17988,15736,13904,0.05,0.0679951
31,17988,15736,13982,0.05,0.0679951
31,17988,15736,14159,0.05,0.0679951
31,17988,15736,14264,0.05,0.0679951
31,17988,15736,8513,0.05,0.0679951
31,17988,15736,9013,0.05,0.0679951
31,17988,15736,15307,0.05,0.0679951
31,17988,15736,5194,0.05,0.0679951
31,17988,15736,6287,0.05,0.0679951
31,17988,15736,2473,0.05,0.0679951
31,17988,15736,16408,0.05,0.0679951
31,17988,15736,39191,0.05,0.0679951
31,17988,15736,17312,0.05,0.0679951
31,17988,15736,1113,0.05,0.0679951
31,17988,15736,18803,0.05,0.0679951
31,17988,15736,9952,0.05,0.0679951
31,17988,15736,15119,0.05,0.0679951
31,17988,15736,19181,0.05,0.0679951
31,17988,15736,19640,0.05,0.0679951
31,17988,15736,16894,0.05,0.0679951
31,17988,15736,21332,0.05,0.0679951
31,17988,15736,4783,0.05,0.0679951
31,17988,15736,16622,0.05,0.0679951
31,17988,15736,21869,0.05,0.0679951
31,17988,15736,16513,0.05,0.0679951
31,17988,15736,10623,0.05,0.0679951
31,17988,15736,19370,0.05,0.0679951
31,17988,15736,27534,0.05,0.0679951
31,17988,15736,11582,0.05,0.0679951
31,17988,15736,18105,0.05,0.0679951
31,17988,15736,13586,0.05,0.0679951
31,17988,15736,28669,0.05,0.0679951
31,17988,15736,30767,0.05,0.0679951
31,17988,15736,2167,0.05,0.0679951
31,17988,15736,32183,0.05,0.0679951
31,17988,15736,32601,0.05,0.0679951
31,17988,15736,69,0.05,0.0679951
31,17988,15736,8283,0.05,0.0679951
31,17988,15736,24065,0.05,0.0679951
31,17988,15736,35352,0.05,0.0679951
31,17988,15736,37535,0.05,0.0679951
31,17988,15736,37557,0.05,0.0679951
31,17988,15736,37599,0.05,0.0679951
31,17988,15736,38365,0.05,0.0679951
31,17988,15736,20413,0.05,0.0679951
31,17988,15736,604,0.05,0.0679951
31,17988,15736,39436,0.05,0.0679951
31,17988,15736,39513,0.05,0.0679951
31,17988,15736,9264,0.05,0.0679951
31,17988,15736,40915,0.05,0.0679951
31,17988,15736,4127,0.05,0.0679951
31,17988,15736,44292,0.05,0.0679951
31,17988,15736,1258,0.05,0.0679951
31,17988,15736,47402,0.05,0.0679951
31,17988,15736,49089,0.05,0.0679951
31,17988,15736,36597,0.05,0.0679951
31,17988,15736,50160,0.05,0.0679951
31,17988,15736,10684,0.05,0.0679951
31,17988,15736,50538,0.05,0.0679951
31,17988,15736,51034,0.05,0.0679951
31,17988,15736,13762,0.05,0.0679951
31,17988,15736,51433,0.05,0.0679951
31,17988,15736,3048,0.05,0.0679951
31,17988,15736,51519,0.05,0.0679951
31,17988,15736,51896,0.05,0.0679951
31,17988,15736,3663,0.05,0.0679951
31,17988,15736,52618,0.05,0.0679951
31,17988,15736,54783,0.05,0.0679951
31,17988,15736,28406,0.05,0.0679951
31,17988,15736,760,0.05,0.0679951
31,17988,15736,55622,0.05,0.0679951
31,18080,29410,604,0.05,0.0679951
31,18080,29410,29541,0.05,0.0679951
31,18080,29410,774,0.05,0.0679951
31,18080,29410,29386,0.05,0.0679951
31,18080,29410,1018,0.05,0.0679951
31,18080,26765,1204,0.05,0.0679951
31,18080,26765,28417,0.05,0.0679951
31,18080,29410,1390,0.05,0.0679951
31,18080,26765,1464,0.05,0.0679951
31,18080,29410,27842,0.05,0.0679951
31,18080,26765,1992,0.05,0.0679951
31,18080,29410,46413,0.05,0.0679951
31,18080,26765,2861,0.05,0.0679951
31,18080,26765,54238,0.05,0.0679951
31,18080,29410,41711,0.05,0.0679951
31,18080,26765,3042,0.05,0.0679951
31,18080,26765,3148,0.05,0.0679951
31,18080,26765,28042,0.05,0.0679951
31,18080,26765,3243,0.05,0.0679951
31,18080,26765,43757,0.05,0.0679951
31,18080,26765,4492,0.05,0.0679951
31,18080,29410,42543,0.05,0.0679951
31,18080,29410,5193,0.05,0.0679951
31,18080,26765,5275,0.05,0.0679951
31,18080,29410,5691,0.05,0.0679951
31,18080,26765,5704,0.05,0.0679951
31,18080,29410,5730,0.05,0.0679951
31,18080,26765,5771,0.05,0.0679951
31,18080,29410,5816,0.05,0.0679951
31,18080,29410,44216,0.05,0.0679951
31,18080,26765,5946,0.05,0.0679951
31,18080,26765,6193,0.05,0.0679951
31,18080,29410,28392,0.05,0.0679951
31,18080,29410,28524,0.05,0.0679951
31,18080,26765,27878,0.05,0.0679951
31,18080,29410,44014,0.05,0.0679951
31,18080,26765,7555,0.05,0.0679951
31,18080,29410,35917,0.05,0.0679951
31,18080,29410,27529,0.05,0.0679951
31,18080,29410,29553,0.05,0.0679951
31,18080,29410,28140,0.05,0.0679951
31,18080,26765,8513,0.05,0.0679951
31,18080,26765,43231,0.05,0.0679951
31,18080,29410,35961,0.05,0.0679951
31,18080,26765,8797,0.05,0.0679951
31,18080,29410,8934,0.05,0.0679951
31,18080,29410,9129,0.05,0.0679951
31,18080,29410,9303,0.05,0.0679951
31,18080,29410,10165,0.05,0.0679951
31,18080,29410,10278,0.05,0.0679951
31,18080,26765,11101,0.05,0.0679951
31,18080,29410,11621,0.05,0.0679951
31,18080,26765,11627,0.05,0.0679951
31,18080,26765,35757,0.05,0.0679951
31,18080,29410,28111,0.05,0.0679951
31,18080,26765,53927,0.05,0.0679951
31,18080,29410,12559,0.05,0.0679951
31,18080,26765,12614,0.05,0.0679951
31,18080,29410,27220,0.05,0.0679951
31,18080,29410,12635,0.05,0.0679951
31,18080,26765,13454,0.05,0.0679951
31,18080,29410,13480,0.05,0.0679951
31,18080,29410,26720,0.05,0.0679951
31,18080,26765,13809,0.05,0.0679951
31,18080,29410,14077,0.05,0.0679951
31,18080,26765,14183,0.05,0.0679951
31,18080,29410,15558,0.05,0.0679951
31,18080,26765,28053,0.05,0.0679951
31,18080,26765,41307,0.05,0.0679951
31,18080,29410,28103,0.05,0.0679951
31,18080,29410,54844,0.05,0.0679951
31,18080,29410,15974,0.05,0.0679951
31,18080,29410,27033,0.05,0.0679951
31,18080,26765,16504,0.05,0.0679951
31,18080,26765,28630,0.05,0.0679951
31,18080,26765,54425,0.05,0.0679951
31,18080,29410,16887,0.05,0.0679951
31,18080,29410,17050,0.05,0.0679951
31,18080,29410,17138,0.05,0.0679951
31,18080,29410,26731,0.05,0.0679951
31,18080,29410,44618,0.05,0.0679951
31,18080,26765,54024,0.05,0.0679951
31,18080,26765,36652,0.05,0.0679951
31,18080,29410,18264,0.05,0.0679951
31,18080,29410,18306,0.05,0.0679951
31,18080,29410,54466,0.05,0.0679951
31,18080,26765,18451,0.05,0.0679951
